New Moon,First Quarter,Full Moon,Third Quarter
1878-11-24T00:00:00,1878-12-01T00:00:00,1878-12-09T00:00:00,1878-12-16T00:00:00
1878-12-23T00:00:00,1878-12-31T00:00:00,None,None
None,None,1879-01-08T00:00:00,1879-01-15T00:00:00
1879-01-22T00:00:00,1879-01-30T00:00:00,1879-02-06T00:00:00,1879-02-13T00:00:00
1879-02-21T00:00:00,1879-03-01T00:00:00,1879-03-08T00:00:00,1879-03-15T00:00:00
1879-03-22T00:00:00,1879-03-30T00:00:00,1879-04-06T00:00:00,1879-04-13T00:00:00
1879-04-21T00:00:00,1879-04-29T00:00:00,1879-05-06T00:00:00,1879-05-12T00:00:00
1879-05-21T00:00:00,1879-05-28T00:00:00,1879-06-04T00:00:00,1879-06-11T00:00:00
1879-06-19T00:00:00,1879-06-27T00:00:00,1879-07-03T00:00:00,1879-07-11T00:00:00
1879-07-19T00:00:00,1879-07-26T00:00:00,1879-08-02T00:00:00,1879-08-09T00:00:00
1879-08-17T00:00:00,1879-08-24T00:00:00,1879-08-31T00:00:00,1879-09-08T00:00:00
1879-09-16T00:00:00,1879-09-22T00:00:00,1879-09-30T00:00:00,1879-10-08T00:00:00
1879-10-15T00:00:00,1879-10-22T00:00:00,1879-10-29T00:00:00,1879-11-07T00:00:00
1879-11-13T00:00:00,1879-11-20T00:00:00,1879-11-28T00:00:00,1879-12-06T00:00:00
1879-12-13T00:00:00,1879-12-20T00:00:00,1879-12-28T00:00:00,None
None,None,None,1880-01-05T00:00:00
1880-01-11T00:00:00,1880-01-19T00:00:00,1880-01-27T00:00:00,1880-02-03T00:00:00
1880-02-10T00:00:00,1880-02-18T00:00:00,1880-02-25T00:00:00,1880-03-03T00:00:00
1880-03-10T00:00:00,1880-03-18T00:00:00,1880-03-26T00:00:00,1880-04-02T00:00:00
1880-04-09T00:00:00,1880-04-17T00:00:00,1880-04-24T00:00:00,1880-05-01T00:00:00
1880-05-09T00:00:00,1880-05-17T00:00:00,1880-05-24T00:00:00,1880-05-30T00:00:00
1880-06-07T00:00:00,1880-06-15T00:00:00,1880-06-22T00:00:00,1880-06-29T00:00:00
1880-07-07T00:00:00,1880-07-15T00:00:00,1880-07-21T00:00:00,1880-07-28T00:00:00
1880-08-06T00:00:00,1880-08-13T00:00:00,1880-08-20T00:00:00,1880-08-27T00:00:00
1880-09-04T00:00:00,1880-09-11T00:00:00,1880-09-18T00:00:00,1880-09-26T00:00:00
1880-10-04T00:00:00,1880-10-10T00:00:00,1880-10-18T00:00:00,1880-10-26T00:00:00
1880-11-02T00:00:00,1880-11-09T00:00:00,1880-11-16T00:00:00,1880-11-24T00:00:00
1880-12-01T00:00:00,1880-12-08T00:00:00,1880-12-16T00:00:00,1880-12-24T00:00:00
1880-12-31T00:00:00,None,None,None
None,1881-01-07T00:00:00,1881-01-15T00:00:00,1881-01-23T00:00:00
1881-01-29T00:00:00,1881-02-05T00:00:00,1881-02-14T00:00:00,1881-02-21T00:00:00
1881-02-28T00:00:00,1881-03-07T00:00:00,1881-03-15T00:00:00,1881-03-23T00:00:00
1881-03-29T00:00:00,1881-04-06T00:00:00,1881-04-14T00:00:00,1881-04-21T00:00:00
1881-04-28T00:00:00,1881-05-06T00:00:00,1881-05-13T00:00:00,1881-05-20T00:00:00
1881-05-27T00:00:00,1881-06-05T00:00:00,1881-06-12T00:00:00,1881-06-18T00:00:00
1881-06-26T00:00:00,1881-07-04T00:00:00,1881-07-11T00:00:00,1881-07-18T00:00:00
1881-07-26T00:00:00,1881-08-03T00:00:00,1881-08-09T00:00:00,1881-08-16T00:00:00
1881-08-24T00:00:00,1881-09-01T00:00:00,1881-09-08T00:00:00,1881-09-15T00:00:00
1881-09-23T00:00:00,1881-09-30T00:00:00,1881-10-07T00:00:00,1881-10-14T00:00:00
1881-10-22T00:00:00,1881-10-30T00:00:00,1881-11-05T00:00:00,1881-11-13T00:00:00
1881-11-21T00:00:00,1881-11-28T00:00:00,1881-12-05T00:00:00,1881-12-13T00:00:00
1881-12-21T00:00:00,1881-12-27T00:00:00,None,None
None,None,1882-01-04T00:00:00,1882-01-12T00:00:00
1882-01-19T00:00:00,1882-01-26T00:00:00,1882-02-03T00:00:00,1882-02-11T00:00:00
1882-02-17T00:00:00,1882-02-24T00:00:00,1882-03-04T00:00:00,1882-03-12T00:00:00
1882-03-19T00:00:00,1882-03-26T00:00:00,1882-04-03T00:00:00,1882-04-11T00:00:00
1882-04-17T00:00:00,1882-04-25T00:00:00,1882-05-03T00:00:00,1882-05-10T00:00:00
1882-05-17T00:00:00,1882-05-24T00:00:00,1882-06-01T00:00:00,1882-06-08T00:00:00
1882-06-15T00:00:00,1882-06-23T00:00:00,1882-07-01T00:00:00,1882-07-07T00:00:00
1882-07-15T00:00:00,1882-07-23T00:00:00,1882-07-30T00:00:00,1882-08-06T00:00:00
1882-08-13T00:00:00,1882-08-21T00:00:00,1882-08-28T00:00:00,1882-09-04T00:00:00
1882-09-12T00:00:00,1882-09-20T00:00:00,1882-09-27T00:00:00,1882-10-03T00:00:00
1882-10-12T00:00:00,1882-10-19T00:00:00,1882-10-26T00:00:00,1882-11-02T00:00:00
1882-11-10T00:00:00,1882-11-18T00:00:00,1882-11-24T00:00:00,1882-12-02T00:00:00
1882-12-10T00:00:00,1882-12-17T00:00:00,1882-12-24T00:00:00,None
None,None,None,1883-01-01T00:00:00
1883-01-09T00:00:00,1883-01-15T00:00:00,1883-01-23T00:00:00,1883-01-31T00:00:00
1883-02-07T00:00:00,1883-02-14T00:00:00,1883-02-21T00:00:00,1883-03-02T00:00:00
1883-03-09T00:00:00,1883-03-15T00:00:00,1883-03-23T00:00:00,1883-03-31T00:00:00
1883-04-07T00:00:00,1883-04-14T00:00:00,1883-04-22T00:00:00,1883-04-30T00:00:00
1883-05-06T00:00:00,1883-05-13T00:00:00,1883-05-22T00:00:00,1883-05-29T00:00:00
1883-06-05T00:00:00,1883-06-12T00:00:00,1883-06-20T00:00:00,1883-06-27T00:00:00
1883-07-04T00:00:00,1883-07-12T00:00:00,1883-07-20T00:00:00,1883-07-26T00:00:00
1883-08-02T00:00:00,1883-08-10T00:00:00,1883-08-18T00:00:00,1883-08-25T00:00:00
1883-09-01T00:00:00,1883-09-09T00:00:00,1883-09-16T00:00:00,1883-09-23T00:00:00
1883-10-01T00:00:00,1883-10-09T00:00:00,1883-10-16T00:00:00,1883-10-22T00:00:00
1883-10-30T00:00:00,1883-11-07T00:00:00,1883-11-14T00:00:00,1883-11-21T00:00:00
1883-11-29T00:00:00,1883-12-07T00:00:00,1883-12-14T00:00:00,1883-12-21T00:00:00
1883-12-29T00:00:00,None,None,None
None,1884-01-05T00:00:00,1884-01-12T00:00:00,1884-01-20T00:00:00
1884-01-28T00:00:00,1884-02-04T00:00:00,1884-02-11T00:00:00,1884-02-19T00:00:00
1884-02-26T00:00:00,1884-03-04T00:00:00,1884-03-11T00:00:00,1884-03-19T00:00:00
1884-03-27T00:00:00,1884-04-02T00:00:00,1884-04-10T00:00:00,1884-04-18T00:00:00
1884-04-25T00:00:00,1884-05-02T00:00:00,1884-05-10T00:00:00,1884-05-18T00:00:00
1884-05-24T00:00:00,1884-05-31T00:00:00,1884-06-08T00:00:00,1884-06-16T00:00:00
1884-06-23T00:00:00,1884-06-30T00:00:00,1884-07-08T00:00:00,1884-07-15T00:00:00
1884-07-22T00:00:00,1884-07-29T00:00:00,1884-08-06T00:00:00,1884-08-14T00:00:00
1884-08-20T00:00:00,1884-08-28T00:00:00,1884-09-05T00:00:00,1884-09-12T00:00:00
1884-09-19T00:00:00,1884-09-27T00:00:00,1884-10-04T00:00:00,1884-10-11T00:00:00
1884-10-18T00:00:00,1884-10-27T00:00:00,1884-11-03T00:00:00,1884-11-09T00:00:00
1884-11-17T00:00:00,1884-11-25T00:00:00,1884-12-02T00:00:00,1884-12-09T00:00:00
1884-12-17T00:00:00,1884-12-25T00:00:00,None,None
None,None,1885-01-01T00:00:00,1885-01-08T00:00:00
1885-01-16T00:00:00,1885-01-23T00:00:00,1885-01-30T00:00:00,1885-02-06T00:00:00
1885-02-14T00:00:00,1885-02-22T00:00:00,1885-03-01T00:00:00,1885-03-08T00:00:00
1885-03-16T00:00:00,1885-03-23T00:00:00,1885-03-30T00:00:00,1885-04-07T00:00:00
1885-04-15T00:00:00,1885-04-21T00:00:00,1885-04-29T00:00:00,1885-05-07T00:00:00
1885-05-14T00:00:00,1885-05-21T00:00:00,1885-05-28T00:00:00,1885-06-05T00:00:00
1885-06-12T00:00:00,1885-06-19T00:00:00,1885-06-27T00:00:00,1885-07-05T00:00:00
1885-07-12T00:00:00,1885-07-18T00:00:00,1885-07-26T00:00:00,1885-08-03T00:00:00
1885-08-10T00:00:00,1885-08-17T00:00:00,1885-08-25T00:00:00,1885-09-02T00:00:00
1885-09-08T00:00:00,1885-09-16T00:00:00,1885-09-24T00:00:00,1885-10-01T00:00:00
1885-10-08T00:00:00,1885-10-15T00:00:00,1885-10-23T00:00:00,1885-10-30T00:00:00
1885-11-06T00:00:00,1885-11-14T00:00:00,1885-11-22T00:00:00,1885-11-28T00:00:00
1885-12-06T00:00:00,1885-12-14T00:00:00,1885-12-21T00:00:00,1885-12-28T00:00:00
1886-01-05T00:00:00,1886-01-13T00:00:00,1886-01-20T00:00:00,1886-01-26T00:00:00
1886-02-04T00:00:00,1886-02-11T00:00:00,1886-02-18T00:00:00,1886-02-25T00:00:00
1886-03-05T00:00:00,1886-03-13T00:00:00,1886-03-20T00:00:00,1886-03-27T00:00:00
1886-04-04T00:00:00,1886-04-11T00:00:00,1886-04-18T00:00:00,1886-04-26T00:00:00
1886-05-04T00:00:00,1886-05-10T00:00:00,1886-05-17T00:00:00,1886-05-25T00:00:00
1886-06-02T00:00:00,1886-06-09T00:00:00,1886-06-16T00:00:00,1886-06-24T00:00:00
1886-07-01T00:00:00,1886-07-08T00:00:00,1886-07-16T00:00:00,1886-07-24T00:00:00
1886-07-31T00:00:00,1886-08-06T00:00:00,1886-08-14T00:00:00,1886-08-22T00:00:00
1886-08-29T00:00:00,1886-09-05T00:00:00,1886-09-13T00:00:00,1886-09-21T00:00:00
1886-09-27T00:00:00,1886-10-04T00:00:00,1886-10-13T00:00:00,1886-10-20T00:00:00
1886-10-27T00:00:00,1886-11-03T00:00:00,1886-11-11T00:00:00,1886-11-18T00:00:00
1886-11-25T00:00:00,1886-12-03T00:00:00,1886-12-11T00:00:00,1886-12-18T00:00:00
1886-12-25T00:00:00,None,None,None
None,1887-01-02T00:00:00,1887-01-09T00:00:00,1887-01-16T00:00:00
1887-01-23T00:00:00,1887-02-01T00:00:00,1887-02-08T00:00:00,1887-02-14T00:00:00
1887-02-22T00:00:00,1887-03-02T00:00:00,1887-03-09T00:00:00,1887-03-16T00:00:00
1887-03-24T00:00:00,1887-04-01T00:00:00,1887-04-08T00:00:00,1887-04-15T00:00:00
1887-04-23T00:00:00,1887-04-30T00:00:00,1887-05-07T00:00:00,1887-05-14T00:00:00
1887-05-22T00:00:00,1887-05-30T00:00:00,1887-06-05T00:00:00,1887-06-13T00:00:00
1887-06-21T00:00:00,1887-06-28T00:00:00,1887-07-05T00:00:00,1887-07-13T00:00:00
1887-07-20T00:00:00,1887-07-27T00:00:00,1887-08-03T00:00:00,1887-08-11T00:00:00
1887-08-19T00:00:00,1887-08-25T00:00:00,1887-09-02T00:00:00,1887-09-10T00:00:00
1887-09-17T00:00:00,1887-09-24T00:00:00,1887-10-02T00:00:00,1887-10-10T00:00:00
1887-10-16T00:00:00,1887-10-23T00:00:00,1887-10-31T00:00:00,1887-11-08T00:00:00
1887-11-15T00:00:00,1887-11-22T00:00:00,1887-11-30T00:00:00,1887-12-08T00:00:00
1887-12-14T00:00:00,1887-12-22T00:00:00,1887-12-30T00:00:00,None
None,None,None,1888-01-06T00:00:00
1888-01-13T00:00:00,1888-01-21T00:00:00,1888-01-28T00:00:00,1888-02-04T00:00:00
1888-02-11T00:00:00,1888-02-19T00:00:00,1888-02-27T00:00:00,1888-03-05T00:00:00
1888-03-12T00:00:00,1888-03-20T00:00:00,1888-03-27T00:00:00,1888-04-03T00:00:00
1888-04-11T00:00:00,1888-04-19T00:00:00,1888-04-26T00:00:00,1888-05-02T00:00:00
1888-05-10T00:00:00,1888-05-18T00:00:00,1888-05-25T00:00:00,1888-06-01T00:00:00
1888-06-09T00:00:00,1888-06-17T00:00:00,1888-06-23T00:00:00,1888-07-01T00:00:00
1888-07-09T00:00:00,1888-07-16T00:00:00,1888-07-23T00:00:00,1888-07-30T00:00:00
1888-08-07T00:00:00,1888-08-14T00:00:00,1888-08-21T00:00:00,1888-08-29T00:00:00
1888-09-06T00:00:00,1888-09-12T00:00:00,1888-09-20T00:00:00,1888-09-28T00:00:00
1888-10-05T00:00:00,1888-10-12T00:00:00,1888-10-19T00:00:00,1888-10-27T00:00:00
1888-11-03T00:00:00,1888-11-10T00:00:00,1888-11-18T00:00:00,1888-11-26T00:00:00
1888-12-03T00:00:00,1888-12-10T00:00:00,1888-12-18T00:00:00,1888-12-26T00:00:00
1889-01-01T00:00:00,1889-01-08T00:00:00,1889-01-17T00:00:00,1889-01-24T00:00:00
1889-01-31T00:00:00,1889-02-07T00:00:00,1889-02-15T00:00:00,1889-02-22T00:00:00
1889-03-01T00:00:00,1889-03-09T00:00:00,1889-03-17T00:00:00,1889-03-24T00:00:00
1889-03-31T00:00:00,1889-04-08T00:00:00,1889-04-15T00:00:00,1889-04-22T00:00:00
1889-04-29T00:00:00,1889-05-08T00:00:00,1889-05-15T00:00:00,1889-05-21T00:00:00
1889-05-29T00:00:00,1889-06-06T00:00:00,1889-06-13T00:00:00,1889-06-20T00:00:00
1889-06-28T00:00:00,1889-07-06T00:00:00,1889-07-12T00:00:00,1889-07-19T00:00:00
1889-07-27T00:00:00,1889-08-04T00:00:00,1889-08-11T00:00:00,1889-08-18T00:00:00
1889-08-26T00:00:00,1889-09-02T00:00:00,1889-09-09T00:00:00,1889-09-17T00:00:00
1889-09-24T00:00:00,1889-10-01T00:00:00,1889-10-08T00:00:00,1889-10-16T00:00:00
1889-10-24T00:00:00,1889-10-31T00:00:00,1889-11-07T00:00:00,1889-11-15T00:00:00
1889-11-22T00:00:00,1889-11-29T00:00:00,1889-12-07T00:00:00,1889-12-15T00:00:00
1889-12-22T00:00:00,1889-12-29T00:00:00,None,None
None,None,1890-01-06T00:00:00,1890-01-14T00:00:00
1890-01-20T00:00:00,1890-01-27T00:00:00,1890-02-04T00:00:00,1890-02-12T00:00:00
1890-02-19T00:00:00,1890-02-26T00:00:00,1890-03-06T00:00:00,1890-03-14T00:00:00
1890-03-20T00:00:00,1890-03-28T00:00:00,1890-04-05T00:00:00,1890-04-12T00:00:00
1890-04-19T00:00:00,1890-04-27T00:00:00,1890-05-04T00:00:00,1890-05-11T00:00:00
1890-05-18T00:00:00,1890-05-26T00:00:00,1890-06-03T00:00:00,1890-06-09T00:00:00
1890-06-17T00:00:00,1890-06-25T00:00:00,1890-07-02T00:00:00,1890-07-09T00:00:00
1890-07-16T00:00:00,1890-07-24T00:00:00,1890-07-31T00:00:00,1890-08-07T00:00:00
1890-08-15T00:00:00,1890-08-23T00:00:00,1890-08-30T00:00:00,1890-09-06T00:00:00
1890-09-14T00:00:00,1890-09-21T00:00:00,1890-09-28T00:00:00,1890-10-05T00:00:00
1890-10-13T00:00:00,1890-10-21T00:00:00,1890-10-27T00:00:00,1890-11-04T00:00:00
1890-11-12T00:00:00,1890-11-19T00:00:00,1890-11-26T00:00:00,1890-12-04T00:00:00
1890-12-12T00:00:00,1890-12-18T00:00:00,1890-12-26T00:00:00,None
None,None,None,1891-01-03T00:00:00
1891-01-10T00:00:00,1891-01-17T00:00:00,1891-01-24T00:00:00,1891-02-02T00:00:00
1891-02-08T00:00:00,1891-02-15T00:00:00,1891-02-23T00:00:00,1891-03-03T00:00:00
1891-03-10T00:00:00,1891-03-17T00:00:00,1891-03-25T00:00:00,1891-04-02T00:00:00
1891-04-08T00:00:00,1891-04-15T00:00:00,1891-04-24T00:00:00,1891-05-01T00:00:00
1891-05-08T00:00:00,1891-05-15T00:00:00,1891-05-23T00:00:00,1891-05-30T00:00:00
1891-06-06T00:00:00,1891-06-14T00:00:00,1891-06-22T00:00:00,1891-06-28T00:00:00
1891-07-06T00:00:00,1891-07-14T00:00:00,1891-07-21T00:00:00,1891-07-28T00:00:00
1891-08-04T00:00:00,1891-08-12T00:00:00,1891-08-19T00:00:00,1891-08-26T00:00:00
1891-09-03T00:00:00,1891-09-11T00:00:00,1891-09-18T00:00:00,1891-09-24T00:00:00
1891-10-02T00:00:00,1891-10-10T00:00:00,1891-10-17T00:00:00,1891-10-24T00:00:00
1891-11-01T00:00:00,1891-11-09T00:00:00,1891-11-15T00:00:00,1891-11-23T00:00:00
1891-12-01T00:00:00,1891-12-08T00:00:00,1891-12-15T00:00:00,1891-12-23T00:00:00
1891-12-31T00:00:00,None,None,None
None,1892-01-06T00:00:00,1892-01-14T00:00:00,1892-01-22T00:00:00
1892-01-29T00:00:00,1892-02-05T00:00:00,1892-02-12T00:00:00,1892-02-20T00:00:00
1892-02-28T00:00:00,1892-03-05T00:00:00,1892-03-13T00:00:00,1892-03-21T00:00:00
1892-03-28T00:00:00,1892-04-04T00:00:00,1892-04-12T00:00:00,1892-04-20T00:00:00
1892-04-26T00:00:00,1892-05-03T00:00:00,1892-05-11T00:00:00,1892-05-19T00:00:00
1892-05-26T00:00:00,1892-06-02T00:00:00,1892-06-10T00:00:00,1892-06-17T00:00:00
1892-06-24T00:00:00,1892-07-01T00:00:00,1892-07-09T00:00:00,1892-07-16T00:00:00
1892-07-23T00:00:00,1892-07-31T00:00:00,1892-08-08T00:00:00,1892-08-15T00:00:00
1892-08-22T00:00:00,1892-08-30T00:00:00,1892-09-06T00:00:00,1892-09-13T00:00:00
1892-09-20T00:00:00,1892-09-29T00:00:00,1892-10-06T00:00:00,1892-10-12T00:00:00
1892-10-20T00:00:00,1892-10-28T00:00:00,1892-11-04T00:00:00,1892-11-11T00:00:00
1892-11-19T00:00:00,1892-11-27T00:00:00,1892-12-03T00:00:00,1892-12-10T00:00:00
1892-12-19T00:00:00,1892-12-26T00:00:00,None,None
None,None,1893-01-02T00:00:00,1893-01-09T00:00:00
1893-01-17T00:00:00,1893-01-25T00:00:00,1893-01-31T00:00:00,1893-02-08T00:00:00
1893-02-16T00:00:00,1893-02-23T00:00:00,1893-03-02T00:00:00,1893-03-10T00:00:00
1893-03-18T00:00:00,1893-03-24T00:00:00,1893-04-01T00:00:00,1893-04-09T00:00:00
1893-04-16T00:00:00,1893-04-23T00:00:00,1893-04-30T00:00:00,1893-05-08T00:00:00
1893-05-15T00:00:00,1893-05-22T00:00:00,1893-05-30T00:00:00,1893-06-07T00:00:00
1893-06-14T00:00:00,1893-06-20T00:00:00,1893-06-29T00:00:00,1893-07-06T00:00:00
1893-07-13T00:00:00,1893-07-20T00:00:00,1893-07-28T00:00:00,1893-08-05T00:00:00
1893-08-11T00:00:00,1893-08-19T00:00:00,1893-08-27T00:00:00,1893-09-03T00:00:00
1893-09-10T00:00:00,1893-09-18T00:00:00,1893-09-25T00:00:00,1893-10-02T00:00:00
1893-10-09T00:00:00,1893-10-17T00:00:00,1893-10-25T00:00:00,1893-10-31T00:00:00
1893-11-08T00:00:00,1893-11-16T00:00:00,1893-11-23T00:00:00,1893-11-30T00:00:00
1893-12-08T00:00:00,1893-12-16T00:00:00,1893-12-23T00:00:00,1893-12-29T00:00:00
1894-01-07T00:00:00,1894-01-14T00:00:00,1894-01-21T00:00:00,1894-01-28T00:00:00
1894-02-05T00:00:00,1894-02-13T00:00:00,1894-02-19T00:00:00,1894-02-27T00:00:00
1894-03-07T00:00:00,1894-03-14T00:00:00,1894-03-21T00:00:00,1894-03-29T00:00:00
1894-04-06T00:00:00,1894-04-12T00:00:00,1894-04-19T00:00:00,1894-04-28T00:00:00
1894-05-05T00:00:00,1894-05-12T00:00:00,1894-05-19T00:00:00,1894-05-27T00:00:00
1894-06-03T00:00:00,1894-06-10T00:00:00,1894-06-18T00:00:00,1894-06-26T00:00:00
1894-07-03T00:00:00,1894-07-09T00:00:00,1894-07-17T00:00:00,1894-07-25T00:00:00
1894-08-01T00:00:00,1894-08-08T00:00:00,1894-08-16T00:00:00,1894-08-24T00:00:00
1894-08-30T00:00:00,1894-09-06T00:00:00,1894-09-15T00:00:00,1894-09-22T00:00:00
1894-09-29T00:00:00,1894-10-06T00:00:00,1894-10-14T00:00:00,1894-10-21T00:00:00
1894-10-28T00:00:00,1894-11-05T00:00:00,1894-11-13T00:00:00,1894-11-19T00:00:00
1894-11-27T00:00:00,1894-12-05T00:00:00,1894-12-12T00:00:00,1894-12-19T00:00:00
1894-12-26T00:00:00,None,None,None
None,1895-01-04T00:00:00,1895-01-11T00:00:00,1895-01-17T00:00:00
1895-01-25T00:00:00,1895-02-02T00:00:00,1895-02-09T00:00:00,1895-02-16T00:00:00
1895-02-24T00:00:00,1895-03-04T00:00:00,1895-03-11T00:00:00,1895-03-18T00:00:00
1895-03-26T00:00:00,1895-04-02T00:00:00,1895-04-09T00:00:00,1895-04-16T00:00:00
1895-04-24T00:00:00,1895-05-02T00:00:00,1895-05-08T00:00:00,1895-05-16T00:00:00
1895-05-24T00:00:00,1895-05-31T00:00:00,1895-06-07T00:00:00,1895-06-15T00:00:00
1895-06-22T00:00:00,1895-06-29T00:00:00,1895-07-06T00:00:00,1895-07-15T00:00:00
1895-07-22T00:00:00,1895-07-28T00:00:00,1895-08-05T00:00:00,1895-08-13T00:00:00
1895-08-20T00:00:00,1895-08-27T00:00:00,1895-09-04T00:00:00,1895-09-12T00:00:00
1895-09-18T00:00:00,1895-09-25T00:00:00,1895-10-03T00:00:00,1895-10-11T00:00:00
1895-10-18T00:00:00,1895-10-25T00:00:00,1895-11-02T00:00:00,1895-11-09T00:00:00
1895-11-16T00:00:00,1895-11-24T00:00:00,1895-12-02T00:00:00,1895-12-09T00:00:00
1895-12-16T00:00:00,1895-12-24T00:00:00,1895-12-31T00:00:00,None
None,None,None,1896-01-07T00:00:00
1896-01-14T00:00:00,1896-01-22T00:00:00,1896-01-30T00:00:00,1896-02-05T00:00:00
1896-02-13T00:00:00,1896-02-21T00:00:00,1896-02-28T00:00:00,1896-03-06T00:00:00
1896-03-14T00:00:00,1896-03-22T00:00:00,1896-03-29T00:00:00,1896-04-04T00:00:00
1896-04-13T00:00:00,1896-04-20T00:00:00,1896-04-27T00:00:00,1896-05-04T00:00:00
1896-05-12T00:00:00,1896-05-20T00:00:00,1896-05-26T00:00:00,1896-06-03T00:00:00
1896-06-11T00:00:00,1896-06-18T00:00:00,1896-06-25T00:00:00,1896-07-02T00:00:00
1896-07-10T00:00:00,1896-07-17T00:00:00,1896-07-24T00:00:00,1896-08-01T00:00:00
1896-08-09T00:00:00,1896-08-15T00:00:00,1896-08-23T00:00:00,1896-08-31T00:00:00
1896-09-07T00:00:00,1896-09-14T00:00:00,1896-09-21T00:00:00,1896-09-29T00:00:00
1896-10-06T00:00:00,1896-10-13T00:00:00,1896-10-21T00:00:00,1896-10-29T00:00:00
1896-11-05T00:00:00,1896-11-12T00:00:00,1896-11-20T00:00:00,1896-11-27T00:00:00
1896-12-04T00:00:00,1896-12-11T00:00:00,1896-12-20T00:00:00,1896-12-27T00:00:00
1897-01-03T00:00:00,1897-01-10T00:00:00,1897-01-18T00:00:00,1897-01-25T00:00:00
1897-02-01T00:00:00,1897-02-09T00:00:00,1897-02-17T00:00:00,1897-02-24T00:00:00
1897-03-03T00:00:00,1897-03-11T00:00:00,1897-03-18T00:00:00,1897-03-25T00:00:00
1897-04-02T00:00:00,1897-04-10T00:00:00,1897-04-17T00:00:00,1897-04-23T00:00:00
1897-05-01T00:00:00,1897-05-09T00:00:00,1897-05-16T00:00:00,1897-05-23T00:00:00
1897-05-31T00:00:00,1897-06-08T00:00:00,1897-06-14T00:00:00,1897-06-21T00:00:00
1897-06-29T00:00:00,1897-07-07T00:00:00,1897-07-14T00:00:00,1897-07-21T00:00:00
1897-07-29T00:00:00,1897-08-05T00:00:00,1897-08-12T00:00:00,1897-08-20T00:00:00
1897-08-28T00:00:00,1897-09-03T00:00:00,1897-09-10T00:00:00,1897-09-18T00:00:00
1897-09-26T00:00:00,1897-10-03T00:00:00,1897-10-10T00:00:00,1897-10-18T00:00:00
1897-10-25T00:00:00,1897-11-01T00:00:00,1897-11-09T00:00:00,1897-11-17T00:00:00
1897-11-24T00:00:00,1897-12-01T00:00:00,1897-12-09T00:00:00,1897-12-17T00:00:00
1897-12-23T00:00:00,1897-12-30T00:00:00,None,None
None,None,1898-01-07T00:00:00,1898-01-15T00:00:00
1898-01-22T00:00:00,1898-01-29T00:00:00,1898-02-06T00:00:00,1898-02-13T00:00:00
1898-02-20T00:00:00,1898-02-28T00:00:00,1898-03-08T00:00:00,1898-03-15T00:00:00
1898-03-22T00:00:00,1898-03-30T00:00:00,1898-04-06T00:00:00,1898-04-13T00:00:00
1898-04-20T00:00:00,1898-04-28T00:00:00,1898-05-06T00:00:00,1898-05-12T00:00:00
1898-05-20T00:00:00,1898-05-28T00:00:00,1898-06-04T00:00:00,1898-06-11T00:00:00
1898-06-19T00:00:00,1898-06-27T00:00:00,1898-07-03T00:00:00,1898-07-10T00:00:00
1898-07-18T00:00:00,1898-07-26T00:00:00,1898-08-02T00:00:00,1898-08-09T00:00:00
1898-08-17T00:00:00,1898-08-24T00:00:00,1898-08-31T00:00:00,1898-09-07T00:00:00
1898-09-15T00:00:00,1898-09-22T00:00:00,1898-09-29T00:00:00,1898-10-07T00:00:00
1898-10-15T00:00:00,1898-10-22T00:00:00,1898-10-29T00:00:00,1898-11-06T00:00:00
1898-11-13T00:00:00,1898-11-20T00:00:00,1898-11-28T00:00:00,1898-12-06T00:00:00
1898-12-13T00:00:00,1898-12-20T00:00:00,1898-12-27T00:00:00,None
None,None,None,1899-01-05T00:00:00
1899-01-11T00:00:00,1899-01-18T00:00:00,1899-01-26T00:00:00,1899-02-03T00:00:00
1899-02-10T00:00:00,1899-02-17T00:00:00,1899-02-25T00:00:00,1899-03-05T00:00:00
1899-03-11T00:00:00,1899-03-19T00:00:00,1899-03-27T00:00:00,1899-04-03T00:00:00
1899-04-10T00:00:00,1899-04-17T00:00:00,1899-04-25T00:00:00,1899-05-02T00:00:00
1899-05-09T00:00:00,1899-05-17T00:00:00,1899-05-25T00:00:00,1899-05-31T00:00:00
1899-06-08T00:00:00,1899-06-16T00:00:00,1899-06-23T00:00:00,1899-06-30T00:00:00
1899-07-07T00:00:00,1899-07-15T00:00:00,1899-07-22T00:00:00,1899-07-29T00:00:00
1899-08-06T00:00:00,1899-08-14T00:00:00,1899-08-21T00:00:00,1899-08-27T00:00:00
1899-09-05T00:00:00,1899-09-12T00:00:00,1899-09-19T00:00:00,1899-09-26T00:00:00
1899-10-04T00:00:00,1899-10-12T00:00:00,1899-10-18T00:00:00,1899-10-26T00:00:00
1899-11-03T00:00:00,1899-11-10T00:00:00,1899-11-17T00:00:00,1899-11-25T00:00:00
1899-12-02T00:00:00,1899-12-09T00:00:00,1899-12-16T00:00:00,1899-12-25T00:00:00
1900-01-01T00:00:00,1900-01-08T00:00:00,1900-01-15T00:00:00,1900-01-23T00:00:00
1900-01-30T00:00:00,1900-02-06T00:00:00,1900-02-14T00:00:00,1900-02-22T00:00:00
1900-03-01T00:00:00,1900-03-08T00:00:00,1900-03-16T00:00:00,1900-03-24T00:00:00
1900-03-30T00:00:00,1900-04-06T00:00:00,1900-04-14T00:00:00,1900-04-22T00:00:00
1900-04-29T00:00:00,1900-05-06T00:00:00,1900-05-14T00:00:00,1900-05-21T00:00:00
